state,month,median,lowerbound,upperbound,source,notes,publishdate
NH,5/15/2024,220,210,240,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NH,6/15/2024,200,190,220,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NH,7/15/2024,210,190,230,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,1/15/2023,5320,4820,6040,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,2/15/2023,4820,4370,5500,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,3/15/2023,5770,5240,6570,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,4/15/2023,5020,4560,5700,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,5/15/2023,5430,4950,6140,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,6/15/2023,5380,4910,6090,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,7/15/2023,5080,4630,5760,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,8/15/2023,5330,4840,6030,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,9/15/2023,4610,4150,5280,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,10/15/2023,4690,4260,5320,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,11/15/2023,4430,4010,5040,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,12/15/2023,5060,4610,5740,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,1/15/2024,5510,5010,6260,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,2/15/2024,4820,4380,5490,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,3/15/2024,5240,4770,5940,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,4/15/2024,4860,4430,5500,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,5/15/2024,5160,4710,5800,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
NJ,6/15/2024,5110,4670,5760,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",10/18/2024
